tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,10871,0,live,CD300C,"CLM-6, CMRF-35, CMRF-35A, CMRF35, CMRF35-A1, CMRF35A, CMRF35A1, IGSF16, LIR",CD300c molecule,CMRF35-like molecule 6|CD300 antigen-like family member C|CD300c antigen|CMRF35 antigen|CMRF35 leukocyte immunoglobulin-like receptor|CMRF35A leukocyte immunoglobulin-like receptor|immunoglobulin superfamily member 16,17q25.1,17,NC_000017.11,74534359,74546115,minus,7,606786
9606,Homo sapiens,26133,0,live,TRPC4AP,"C20orf188, PPP1R158, TRRP4AP, TRUSS",transient receptor potential cation channel subfamily C member 4 associated protein,"short transient receptor potential channel 4-associated protein|TNF-receptor ubiquitous scaffolding/signaling protein|TRP4-associated protein|protein phosphatase 1, regulatory subunit 158|trpc4-associated protein|tumor necrosis factor receptor-associated ubiquitous scaffolding and signaling protein",20q11.22,20,NC_000020.11,35002404,35092835,minus,22,608430
9606,Homo sapiens,23389,0,live,MED13L,"MRFACD, PROSIT240, THRAP2, TRAP240L",mediator complex subunit 13L,mediator of RNA polymerase II transcription subunit 13-like|mediator complex subunit 13 like|thyroid hormone receptor-associated protein 2|thyroid hormone receptor-associated protein complex 240 kDa component-like,12q24.21,12,NC_000012.12,115958576,116277693,minus,32,608771
9606,Homo sapiens,81491,0,live,GPR63,"PSP24(beta), PSP24B",G protein-coupled receptor 63,probable G-protein coupled receptor 63|PSP24-2|PSP24-beta|brain expressed G-protein-coupled receptor PSP24 beta,6q16.1,6,NC_000006.12,96794125,96837477,minus,7,606915
9606,Homo sapiens,349667,0,live,RTN4RL2,"NGRH1, NgR2",reticulon 4 receptor like 2,reticulon-4 receptor-like 2|Nogo-66 receptor homolog 1|nogo receptor-like 3|nogo-66 receptor-related protein 2,11q12.1,11,NC_000011.10,57460528,57477534,plus,3,610462
9606,Homo sapiens,56834,0,live,GPR137,"C11orf4A, TM7SF1L1, GPR137",G protein-coupled receptor 137,integral membrane protein GPR137|transmembrane 7 superfamily member 1-like 1 protein,11q13.1,11,NC_000011.10,64270337,64289500,plus,12,
9606,Homo sapiens,57113,0,live,TRPC7,TRP7,transient receptor potential cation channel subfamily C member 7,"short transient receptor potential channel 7|likley ortholog of mouse transient receptor potential cation channel, subfamily C, member 7|putative capacitative calcium channel|transient receptor protein 7",5q31.1,5,NC_000005.10,136212745,136365545,minus,12,
9606,Homo sapiens,59272,0,live,ACE2,ACEH,angiotensin converting enzyme 2,angiotensin-converting enzyme 2|ACE-related carboxypeptidase|angiotensin I converting enzyme (peptidyl-dipeptidase A) 2|angiotensin I converting enzyme 2|angiotensin-converting enzyme homolog|angiotensin-converting enzyme-related carboxypeptidase|metalloprotease MPROT15|peptidyl-dipeptidase A|truncated angiotensin converting enzyme 2,Xp22.2,X,NC_000023.11,15518197,15607211,minus,22,300335
9606,Homo sapiens,114836,0,live,SLAMF6,"CD352, KALI, KALIb, Ly108, NTB-A, NTBA, SF2000",SLAM family member 6,"SLAM family member 6|NK-T-B-antigen|NTBA receptor|activating NK receptor|natural killer-, T- and B-cell antigen",1q23.2-q23.3,1,NC_000001.11,160485030,160523263,minus,8,606446
9606,Homo sapiens,3593,0,live,IL12B,"CLMF, CLMF2, IL-12B, IMD28, IMD29, NKSF, NKSF2",interleukin 12B,"interleukin-12 subunit beta|CLMF p40|IL-12 subunit p40|IL12, subunit p40|NK cell stimulatory factor chain 2|cytotoxic lymphocyte maturation factor 40 kDa subunit|interleukin 12, p40|interleukin 12B (natural killer cell stimulatory factor 2, cytotoxic lymphocyte maturation factor 2, p40)|interleukin-12 beta chain|natural killer cell stimulatory factor, 40 kD subunit",5q33.3,5,NC_000005.10,159314780,159330487,minus,8,161561
9606,Homo sapiens,96764,0,live,TGS1,"NCOA6IP, PIMT, PIPMT",trimethylguanosine synthase 1,trimethylguanosine synthase|CLL-associated antigen KW-2|PRIP-interacting protein with methyltransferase motif|cap-specific guanine-N2 methyltransferase|hepatocellular carcinoma-associated antigen 137|nuclear receptor coactivator 6-interacting protein,8q12.1,8,NC_000008.11,55773446,55826445,plus,13,606461
9606,Homo sapiens,2872,0,live,MKNK2,"GPRK7, MNK2",MAPK interacting serine/threonine kinase 2,MAP kinase-interacting serine/threonine-protein kinase 2|G protein-coupled receptor kinase 7|MAP kinase interacting serine/threonine kinase 2|MAP kinase signal-integrating kinase 2|MAPK signal-integrating kinase 2,19p13.3,19,NC_000019.10,2037471,2051278,minus,13,605069
9606,Homo sapiens,51379,0,live,CRLF3,"CREME-9, CREME9, CRLM9, CYTOR4, FRWS, p48.2",cytokine receptor like factor 3,cytokine receptor-like factor 3|cytokine receptor-like molecule 9|cytokine receptor-related protein 4|type I cytokine receptor-like factor p48,17q11.2,17,NC_000017.11,30782684,30824692,minus,8,614853
9606,Homo sapiens,4852,0,live,NPY,PYY4,neuropeptide Y,pro-neuropeptide Y|prepro-neuropeptide Y,7p15.3,7,NC_000007.14,24284190,24291862,plus,4,162640
9606,Homo sapiens,4994,0,live,OR3A1,"OLFRA03, OR17-40, OR17-82, OR40",olfactory receptor family 3 subfamily A member 1,olfactory receptor 3A1|Olfactory receptor-like protein OR17-82|olfactory receptor 17-40|olfactory receptor OR17-15,17p13.3,17,NC_000017.11,3288318,3299190,minus,3,
9606,Homo sapiens,139378,0,live,ADGRG4,"GPR112, PGR17, RP1-299I16",adhesion G protein-coupled receptor G4,adhesion G-protein coupled receptor G4|G protein-coupled receptor 112|probable G-protein coupled receptor 112,Xq26.3,X,NC_000023.11,136300963,136416890,plus,28,
9606,Homo sapiens,90249,0,live,UNC5A,UNC5H1,unc-5 netrin receptor A,netrin receptor UNC5A|netrin receptor Unc5h1|protein unc-5 homolog 1|protein unc-5 homolog A|unc-5 homolog 1|unc-5 homolog A|unc5 (C.elegans homolog) a,5q35.2,5,NC_000005.10,176810559,176880898,plus,17,607869
9606,Homo sapiens,2842,0,live,GPR19,,G protein-coupled receptor 19,probable G-protein coupled receptor 19|GPR-NGA,12p13.1,12,NC_000012.12,12659691,12717786,minus,8,602927
9606,Homo sapiens,2641,0,live,GCG,"GLP-1, GLP1, GLP2, GRPP",glucagon,pro-glucagon|glicentin-related polypeptide|glucagon-like peptide 1|glucagon-like peptide 2|preproglucagon,2q24.2,2,NC_000002.12,162142882,162152247,minus,6,138030
9606,Homo sapiens,55507,0,live,GPRC5D,,G protein-coupled receptor class C group 5 member D,G-protein coupled receptor family C group 5 member D|orphan G-protein coupled receptor,12p13.1,12,NC_000012.12,12940518,12955908,minus,5,607437
9606,Homo sapiens,137970,0,live,UNC5D,"PRO34692, Unc5h4",unc-5 netrin receptor D,netrin receptor UNC5D|netrin receptor Unc5h4|protein unc-5 homolog 4|protein unc-5 homolog D|unc-5 homolog 4|unc-5 homolog D,8p12,8,NC_000008.11,35235475,35796550,plus,21,616466
9606,Homo sapiens,114928,0,live,GPRASP2,"DFNX7, GASP2",G protein-coupled receptor associated sorting protein 2,G-protein coupled receptor-associated sorting protein 2,Xq22.1,X,NC_000023.11,102712448,102717733,plus,5,300969
9606,Homo sapiens,10335,0,live,IRAG1,"IRAG, JAW1L, MRVI1","inositol 1,4,5-triphosphate receptor associated 1","inositol 1,4,5-triphosphate receptor associated 1|IP3R-associated cGMP kinase substrate|JAW1-related protein MRVI1|inositol 1,4,5-triphosphate receptor-associated cGMP kinase substrate|inositol 1,4,5-trisphosphate receptor-associated cGMP kinase substrate|murine retrovirus integration site 1 homolog",11p15.4,11,NC_000011.10,10573095,10693755,minus,22,604673
9606,Homo sapiens,3558,0,live,IL2,"IL-2, TCGF, lymphokine",interleukin 2,interleukin-2|T cell growth factor|aldesleukin|involved in regulation of T-cell clonal expansion,4q27,4,NC_000004.12,122451470,122456725,minus,4,147680
9606,Homo sapiens,2137,0,live,EXTL3,"BOTV, EXTL1L, EXTR1, ISDNA, REGR, RPR",exostosin like glycosyltransferase 3,exostosin-like 3|EXT-related 1|epididymis secretory sperm binding protein|exostoses (multiple)-like 3|exostosin tumor-like 3|glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase|hereditary multiple exostoses gene isolog|putative tumor suppressor protein EXTL3|reg receptor,8p21.1,8,NC_000008.11,28607736,28755599,plus,10,605744
9606,Homo sapiens,5649,0,live,RELN,"ETL7, LIS2, PRO1598, RL",reelin,reelin,7q22.1,7,NC_000007.14,103471789,103989658,minus,65,600514
9606,Homo sapiens,200909,0,live,HTR3D,5HT3D,5-hydroxytryptamine receptor 3D,"5-hydroxytryptamine receptor 3D|5-hydroxytryptamine (serotonin) receptor 3 family member D|5-hydroxytryptamine (serotonin) receptor 3D, ionotropic|5-hydroxytryptamine receptor 3 subunit D|serotonin 5-HT-3D receptor|serotonin receptor 3D",3q27.1,3,NC_000003.12,184031544,184039369,plus,10,610122
9606,Homo sapiens,100528032,0,live,KLRC4-KLRK1,,KLRC4-KLRK1 readthrough,NKG2-D type II integral membrane protein|NK cell receptor D|NKG2-D-activating NK receptor|killer cell lectin-like receptor subfamily K member 1,12p13.2,12,NC_000012.12,10372353,10410146,minus,13,
9606,Homo sapiens,259295,0,live,TAS2R20,"T2R20, T2R49, T2R56, TAS2R49",taste 2 receptor member 20,"taste receptor type 2 member 20|taste receptor type 2 member 56|taste receptor, type 2, member 49",12p13.2,12,NC_000012.12,10995961,10998304,minus,1,613962
9606,Homo sapiens,9600,0,live,PITPNM1,"DRES9, NIR2, PITPNM, RDGB, RDGB1, RDGBA, RDGBA1, Rd9",phosphatidylinositol transfer protein membrane associated 1,membrane-associated phosphatidylinositol transfer protein 1|NIR-2|PITPnm 1|PYK2 N-terminal domain-interacting receptor 2|drosophila retinal degeneration B homolog|retinal degeneration B alpha 1,11q13.2,11,NC_000011.10,67491760,67505372,minus,25,608794
9606,Homo sapiens,127385,0,live,OR10J5,OR1-28,olfactory receptor family 10 subfamily J member 5,olfactory receptor 10J5|olfactory receptor OR1-28,1q23.2,1,NC_000001.11,159535078,159536007,minus,1,
9606,Homo sapiens,10116,0,live,FEM1B,"F1A-ALPHA, F1AA, FEM1-beta",fem-1 homolog B,protein fem-1 homolog B|FEM-1-like death receptor binding protein|fem-1-like death receptor-binding protein alpha|fem-1-like in apoptotic pathway protein alpha,15q23,15,NC_000015.10,68277745,68295862,plus,2,613539
9606,Homo sapiens,26012,0,live,NSMF,"HH9, NELF",NMDA receptor synaptonuclear signaling and neuronal migration factor,NMDA receptor synaptonuclear signaling and neuronal migration factor|nasal embryonic LHRH factor|nasal embryonic luteinizing hormone-releasing hormone factor,9q34.3,9,NC_000009.12,137447570,137459334,minus,17,608137
9606,Homo sapiens,55791,0,live,LRIF1,"C1orf103, FSHD3, HBiX1, RIF1",ligand dependent nuclear receptor interacting factor 1,ligand-dependent nuclear receptor-interacting factor 1|HP1-binding protein enriched in inactive X chromosome protein 1|receptor-interacting factor 1,1p13.3,1,NC_000001.11,110877252,110963962,minus,5,615354
9606,Homo sapiens,80739,0,live,MPIG6B,"C6orf25, G6b, G6b-B, NG31, THAMY",megakaryocyte and platelet inhibitory receptor G6b,megakaryocyte and platelet inhibitory receptor G6b|immunoglobulin receptor|protein G6b,6p21.33,6,NC_000006.12,31720557,31726714,plus,7,606520
9606,Homo sapiens,390243,0,live,IZUMO1R,"FOLR4, FR-delta, Folbp3, JUNO","IZUMO1 receptor, JUNO","sperm-egg fusion protein Juno|IZUMO1 receptor protein JUNO|IZUMO1 receptor, JUNO, FR-delta|folate receptor 4 (delta) homolog|folate receptor 4, delta (putative)|folate receptor delta|probable folate receptor delta",11q21,11,NC_000011.10,94304580,94308146,plus,5,615737
9606,Homo sapiens,29990,0,live,PILRB,"FDFACT1, FDFACT2",paired immunoglobin like type 2 receptor beta,paired immunoglobulin-like type 2 receptor beta|activating receptor PILR-beta|activating receptor PILRbeta|cell surface receptor FDFACT|cell surface receptor FDFACT1|cell surface receptor FDFACT2|paired immunoglobin-like receptor beta|paired immunoglobulin-like receptor beta,7q22.1,7,NC_000007.14,100358117,100367831,plus,5,605342
9606,Homo sapiens,26469,0,live,PTPN18,"BDP1, PTP-HSCF",protein tyrosine phosphatase non-receptor type 18,"tyrosine-protein phosphatase non-receptor type 18|brain-derived phosphatase|protein tyrosine phosphatase, non-receptor type 18 (brain-derived)",2q21.1,2,NC_000002.12,130356012,130375405,plus,16,606587
9606,Homo sapiens,8390,0,live,OR1G1,"OR17-130, OR17-209, OR1G2",olfactory receptor family 1 subfamily G member 1,"olfactory receptor 1G1|olfactory receptor 17-209|olfactory receptor 1G2|olfactory receptor OR17-8|olfactory receptor, family 1, subfamily G, member 2",17p13.3,17,NC_000017.11,3126610,3127551,minus,1,
9606,Homo sapiens,53833,0,live,IL20RB,"DIRS1, FNDC6, IL-20R2",interleukin 20 receptor subunit beta,interleukin-20 receptor subunit beta|IL-20 receptor subunit beta|IL-20R-beta|IL-20RB|fibronectin type III domain containing 6|interleukin 20 receptor beta subunit|interleukin-20 receptor II,3q22.3,3,NC_000003.12,136957983,137011085,plus,9,605621
9606,Homo sapiens,259294,0,live,TAS2R19,"MSTP058, T2R19, T2R23, T2R48, TAS2R23, TAS2R48",taste 2 receptor member 19,"taste receptor type 2 member 19|taste receptor, type 2, member 19|taste receptor, type 2, member 23|taste receptor, type 2, member 48",12p13.2,12,NC_000012.12,11021619,11022620,minus,1,613961
9606,Homo sapiens,7424,0,live,VEGFC,"Flt4-L, LMPH1D, LMPHM4, VRP",vascular endothelial growth factor C,vascular endothelial growth factor C|FLT4 ligand DHM|vascular endothelial growth factor-related protein,4q34.3,4,NC_000004.12,176683538,176792922,minus,7,601528
9606,Homo sapiens,338398,0,live,TAS2R60,"T2R56, T2R60",taste 2 receptor member 60,"taste receptor type 2 member 60|taste receptor type 2 member 56|taste receptor, type 2, member 60",7q35,7,NC_000007.14,143443453,143444409,plus,1,613968
9606,Homo sapiens,54741,0,live,LEPROT,"LEPR, OB-RGRP, OBRGRP, VPS55",leptin receptor overlapping transcript,"leptin receptor gene-related protein|DnaJ (Hsp40) homolog, subfamily C, member 6|OB-R gene-related protein|endospanin|endospanin-1|leptin receptor overlapping transcript protein",1p31.3,1,NC_000001.11,65420668,65436007,plus,6,613461
9606,Homo sapiens,6748,0,live,SSR4,"CDG1Y, TRAPD",signal sequence receptor subunit 4,"translocon-associated protein subunit delta|SSR-delta|TRAP-delta|signal sequence receptor, delta",Xq28,X,NC_000023.11,153794159,153798512,plus,9,300090
9606,Homo sapiens,55333,0,live,SYNJ2BP,"ARIP2, OMP25",synaptojanin 2 binding protein,synaptojanin-2-binding protein|activin receptor interacting protein 5|mitochondrial outer membrane protein 25,14q24.2,14,NC_000014.9,70366499,70417090,minus,4,609411
9606,Homo sapiens,122953,0,live,JDP2,JUNDM2,Jun dimerization protein 2,jun dimerization protein 2|progesterone receptor co-activator,14q24.3,14,NC_000014.9,75426692,75474107,plus,12,608657
9606,Homo sapiens,9518,0,live,GDF15,"GDF-15, MIC-1, MIC1, NAG-1, PDF, PLAB, PTGFB",growth differentiation factor 15,growth/differentiation factor 15|NRG-1|NSAID (nonsteroidal anti-inflammatory drug)-activated protein 1|NSAID-activated gene 1 protein|NSAID-regulated gene 1 protein|PTGF-beta|macrophage inhibitory cytokine 1|non-steroidal anti-inflammatory drug-activated gene-1|placental TGF-beta|placental bone morphogenetic protein|prostate differentiation factor,19p13.11,19,NC_000019.10,18382170,18389176,plus,3,605312
9606,Homo sapiens,117196,0,live,MRGPRX4,"GPCR, MRGX4, SNSR6",MAS related GPR family member X4,"mas-related G-protein coupled receptor member X4|G protein-coupled receptor MRGX4|G protein-coupled receptor SNSR5|G protein-coupled receptor SNSR6|MAS-related GPR, member X4|Mas-related G protein-coupled receptor X4|sensory neuron-specific G-protein coupled receptor 5/6",11p15.1,11,NC_000011.10,18172837,18174280,plus,1,607230
9606,Homo sapiens,128178,0,live,EDARADD,"ECTD11A, ECTD11B, ED3, EDA3",EDAR associated death domain,ectodysplasin-A receptor-associated adapter protein|EDAR-associated death domain protein|crinkled homolog|ectodysplasia A receptor associated death domain,1q42.3-q43,1,NC_000001.11,236394286,236484930,plus,7,606603
9606,Homo sapiens,26585,0,live,GREM1,"C15DUPq, CKTSF1B1, CRAC1, CRCS4, DAND2, DRM, DUP15q, GREMLIN, HMPS, HMPS1, IHG-2, MPSH, PIG2","gremlin 1, DAN family BMP antagonist","gremlin-1|DAN domain family member 2|cell proliferation-inducing gene 2 protein|colorectal adenoma and carcinoma 1|cysteine knot superfamily 1, BMP antagonist 1|down-regulated in Mos-transformed cells protein|gremlin 1, cysteine knot superfamily, homolog|gremlin 1-like protein|hereditary mixed polyposis syndrome|increased in high glucose-2",15q13.3,15,NC_000015.10,32718004,32745106,plus,3,603054
9606,Homo sapiens,3904,0,live,LAIR2,CD306,leukocyte associated immunoglobulin like receptor 2,leukocyte-associated immunoglobulin-like receptor 2|LAIR-2|leukocyte-associated Ig-like receptor-2,19q13.42,19,NC_000019.10,54502810,54510693,plus,5,602993
9606,Homo sapiens,55716,0,live,LMBR1L,LIMR,limb development membrane protein 1 like,protein LMBR1L|limb development membrane protein 1 like-protein|limb region 1 homolog-like|limb region 1 protein homolog-like|limb region 1-like protein -like|lipocalin-1 interacting membrane receptor|lipocalin-interacting membrane receptor,12q13.12,12,NC_000012.12,49096551,49110897,minus,19,610007
9606,Homo sapiens,10490,0,live,VTI1B,"VTI1, VTI1-LIKE, VTI1L, VTI2, v-SNARE, vti1-rp1",vesicle transport through interaction with t-SNAREs 1B,vesicle transport through interaction with t-SNAREs homolog 1B|vesicle transport v-SNARE protein Vti1-like 1|vesicle-associated soluble NSF attachment protein receptor,14q24.1,14,NC_000014.9,67647085,67674632,minus,6,603207
9606,Homo sapiens,259287,0,live,TAS2R41,"T2R41, T2R59",taste 2 receptor member 41,"taste receptor type 2 member 41|taste receptor type 2 member 59|taste receptor, type 2, member 41",7q35,7,NC_000007.14,143477873,143478796,plus,1,613965
9606,Homo sapiens,10985,0,live,GCN1,"GCN1LL1, PRIC295, GCN1",GCN1 activator of EIF2AK4,"eIF-2-alpha kinase activator GCN1|GCN1 (general control of amino-acid synthesis 1, yeast)-like 1|GCN1 eIF-2-alpha kinase activator homolog|GCN1 general control of amino-acid synthesis 1-like 1|GCN1, eIF2 alpha kinase activator homolog|GCN1-like protein 1|general control of amino-acid synthesis 1-like protein 1|hsGCN1|peroxisome proliferator activated receptor interacting complex protein|translational activator GCN1",12q24.23,12,NC_000012.12,120127202,120194715,minus,58,605614
9606,Homo sapiens,2844,0,live,GPR21,,G protein-coupled receptor 21,probable G-protein coupled receptor 21,9q33.2,9,NC_000009.12,123033635,123042751,plus,2,601909
9606,Homo sapiens,5443,0,live,POMC,"ACTH, CLIP, LPH, MSH, NPP, OBAIRH, POC",proopiomelanocortin,pro-opiomelanocortin|adrenocorticotropic hormone|adrenocorticotropin|alpha-MSH|alpha-melanocyte-stimulating hormone|beta-LPH|beta-MSH|beta-endorphin|beta-melanocyte-stimulating hormone|corticotropin-like intermediary peptide|corticotropin-lipotropin|gamma-LPH|gamma-MSH|lipotropin beta|lipotropin gamma|melanotropin alpha|melanotropin beta|melanotropin gamma|met-enkephalin|opiomelanocortin prepropeptide|pro-ACTH-endorphin|proopiomelanocortin preproprotein,2p23.3,2,NC_000002.12,25160860,25168580,minus,4,176830
